eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
85.46,0.8199999928474426,79.84,-0.38999998569488525,995.0,0.016611654311418533,0.20892333984375,2.240772247314453,-0.023575017228722572,0.0911332368850708,0.5719963610172272,60.0,15360.0,993.3094488719998,983040.0,87.47,-0.8799999952316284
90.44,1.1100000143051147,84.42,-1.0,996.0,0.01536475494503975,0.1895548552274704,2.254603624343872,-0.024563325569033623,0.07616164535284042,0.644025057554245,61.0,15616.0,1009.7914991810003,999424.0,88.43,-0.75
87.63,1.3600000143051147,88.96,-1.149999976158142,1000.0,0.01604713872075081,0.20208740234375,2.2754082679748535,-0.02489238791167736,0.07796072214841843,0.5505803525447845,62.0,15872.0,1026.2170808300007,1015808.0,86.6,-0.6899999976158142
91.34,1.4800000190734863,86.11,-0.6000000238418579,997.0,0.014893894083797932,0.1936238557100296,2.260411024093628,-0.025318825617432594,0.0634404793381691,0.5619120597839355,63.0,16128.0,1042.6822858619998,1032192.0,82.12,-0.949999988079071
87.94,1.190000057220459,91.25,-1.5700000524520874,992.0,0.017022544518113136,0.1995035856962204,2.204141139984131,-0.02510715089738369,0.10133331269025803,0.5703948736190796,64.0,16384.0,1059.221984029,1048576.0,85.15,-1.3799999952316284
84.56,1.2300000190734863,86.01,-0.7799999713897705,1000.0,0.01676003821194172,0.2037760466337204,2.2157182693481445,-0.024869585409760475,0.08582162857055664,0.5716026723384857,65.0,16640.0,1075.636355664,1064960.0,90.31,-1.100000023841858
87.71,1.2100000381469727,86.54,-0.10999999940395355,988.0,0.01621062122285366,0.20147705078125,2.207646131515503,-0.025996601209044456,0.07353702932596207,0.5565956830978394,66.0,16896.0,1092.2484004010003,1081344.0,85.4,-0.949999988079071
89.6,1.340000033378601,85.83,-0.5799999833106995,991.0,0.01732262782752514,0.2115885466337204,2.169633626937866,-0.024901993572711945,0.07775086909532547,0.5985691249370575,67.0,17152.0,1108.812902179,1097728.0,91.53,-0.8100000023841858
91.04,1.0700000524520874,79.1,-1.059999942779541,985.0,0.01831393875181675,0.2226155549287796,2.16980242729187,-0.02572912536561489,0.08511441200971603,0.5637269616127014,68.0,17408.0,1125.4777668550005,1114112.0,89.04,-0.7200000286102295
98.72,1.0299999713897705,84.76,-1.100000023841858,990.0,0.017780551686882973,0.2095743864774704,2.1954376697540283,-0.02674846351146698,0.08842038363218307,0.5548654198646545,69.0,17664.0,1142.063135634,1130496.0,90.05,-1.340000033378601
95.92,1.7100000381469727,86.75,-0.6700000166893005,997.0,0.018150871619582176,0.22979736328125,2.1979777812957764,-0.022101156413555145,0.07654751092195511,0.6020076870918274,70.0,17920.0,1158.5293401600002,1146880.0,89.35,-0.6399999856948853
97.56,1.5700000524520874,83.58,-1.2599999904632568,1000.0,0.01694178767502308,0.2176310271024704,2.150735378265381,-0.01796840690076351,0.08011210709810257,0.6337899267673492,71.0,18176.0,1174.954218965,1163264.0,84.11,-0.8799999952316284
91.56,1.5,81.56,-0.8899999856948853,991.0,0.01721787638962269,0.2113850861787796,2.1336278915405273,-0.028367668390274048,0.06985057145357132,0.6380848586559296,72.0,18432.0,1191.516641497,1179648.0,87.0,-1.1100000143051147
101.0,1.690000057220459,81.72,-1.0800000429153442,992.0,0.016728119924664497,0.2090250700712204,2.142670154571533,-0.025965481996536255,0.0835813581943512,0.6001745164394379,73.0,18688.0,1208.06155304,1196032.0,87.49,-0.1599999964237213
97.61,1.6200000047683716,89.12,-1.4600000381469727,990.0,0.017887627705931664,0.21875,2.1595919132232666,-0.02741984836757183,0.0882798507809639,0.5621487498283386,74.0,18944.0,1224.6453914479998,1212416.0,87.76,-0.9300000071525574
94.04,1.159999966621399,84.4,-1.0800000429153442,996.0,0.018414052203297615,0.2234904021024704,2.153860092163086,-0.027889588847756386,0.09692242741584778,0.6020853817462921,75.0,19200.0,1241.1309388240006,1228800.0,82.32,-1.0
96.46,1.6299999952316284,86.96,-1.1200000047683716,996.0,0.01871560700237751,0.2235921174287796,2.1420059204101562,-0.028191745281219482,0.07619936019182205,0.6200652718544006,76.0,19456.0,1257.6158010670006,1245184.0,83.71,-1.350000023841858
90.14,1.440000057220459,81.77,-1.059999942779541,998.0,0.020147299394011497,0.23931884765625,2.116201400756836,-0.02780437469482422,0.08934434503316879,0.6390245258808136,77.0,19712.0,1274.063608036,1261568.0,81.06,-0.6700000166893005
102.72,1.5499999523162842,92.62,-0.8999999761581421,986.0,0.016837913542985916,0.2085774689912796,2.1108739376068115,-0.0237262099981308,0.11186105757951736,0.5563979148864746,78.0,19968.0,1290.7091473689998,1277952.0,87.43,-0.7400000095367432
95.29,1.1200000047683716,86.97,-0.6000000238418579,992.0,0.019715741276741028,0.2272542268037796,2.1358864307403564,-0.027563372626900673,0.0952642634510994,0.5536207556724548,79.0,20224.0,1307.2547272680004,1294336.0,85.92,-1.0
86.21,1.2799999713897705,94.46,-0.46000000834465027,982.0,0.021063491702079773,0.2341511994600296,2.089982271194458,-0.02682577073574066,0.08676906675100327,0.6040781736373901,80.0,20480.0,1323.972624993,1310720.0,92.49,-1.159999966621399
87.05,1.6299999952316284,83.9,-0.25999999046325684,993.0,0.018454978242516518,0.2153116911649704,2.130126714706421,-0.02790760062634945,0.0675196722149849,0.6004392802715302,81.0,20736.0,1340.501174438,1327104.0,83.87,-0.6600000262260437
91.5,1.7899999618530273,80.2,-0.36000001430511475,993.0,0.0173819400370121,0.21551513671875,2.1332848072052,-0.024510083720088005,0.0775679275393486,0.6379591226577759,82.0,20992.0,1357.0353211780002,1343488.0,89.4,-0.41999998688697815
91.6,1.3799999952316284,81.63,-0.4699999988079071,994.0,0.018720563501119614,0.22308349609375,2.102952241897583,-0.02874625474214554,0.0827844962477684,0.6153672635555267,83.0,21248.0,1373.5411145930002,1359872.0,84.6,-0.9599999785423279
100.7,1.3200000524520874,92.48,-1.059999942779541,990.0,0.020589573308825493,0.2357584685087204,2.0967185497283936,-0.026040391996502876,0.08058745414018631,0.6216504275798798,84.0,21504.0,1390.1257040609999,1376256.0,90.53,-1.149999976158142
99.87,1.6399999856948853,84.66,-0.6100000143051147,995.0,0.018072577193379402,0.2180582731962204,2.1025760173797607,-0.027476871386170387,0.08506446331739426,0.6154527962207794,85.0,21760.0,1406.612585711,1392640.0,89.21,-0.7200000286102295
89.91,1.4299999475479126,89.69,-0.4399999976158142,991.0,0.02024095505475998,0.2382609099149704,2.105958938598633,-0.02699378877878189,0.08691328018903732,0.6224493980407715,86.0,22016.0,1423.1842431169998,1409024.0,84.42,-0.7599999904632568
93.44,1.4700000286102295,85.29,-0.5099999904632568,989.0,0.019807888194918633,0.2238362580537796,2.0903046131134033,-0.026652881875634193,0.09069415926933289,0.6201297640800476,87.0,22272.0,1439.7786634350005,1425408.0,87.88,-0.7200000286102295
89.33,1.600000023841858,97.9,-0.6899999976158142,991.0,0.017858954146504402,0.2136433869600296,2.0708158016204834,-0.028392881155014038,0.08431851118803024,0.659016489982605,88.0,22528.0,1456.3449351210002,1441792.0,99.81,-0.09000000357627869
95.89,1.8799999952316284,96.56,-0.36000001430511475,999.0,0.018879443407058716,0.2266642302274704,2.078552484512329,-0.02697759121656418,0.07260524481534958,0.6783184111118317,89.0,22784.0,1472.7809403170004,1458176.0,91.08,-0.7599999904632568
90.78,1.4500000476837158,87.29,-0.1599999964237213,992.0,0.01998165063560009,0.23773193359375,2.048628568649292,-0.02617141790688038,0.08092423528432846,0.6710041165351868,90.0,23040.0,1489.3345155550005,1474560.0,87.73,-0.550000011920929
97.81,1.7300000190734863,87.16,-0.800000011920929,993.0,0.018592365086078644,0.2220865935087204,2.067845106124878,-0.027438446879386902,0.07121363282203674,0.6891949474811554,91.0,23296.0,1505.8590844589999,1490944.0,85.95,-0.5600000023841858
94.61,1.9299999475479126,92.94,-0.5899999737739563,987.0,0.018163219094276428,0.21417236328125,2.0430831909179688,-0.0297770444303751,0.07060316950082779,0.7128943502902985,92.0,23552.0,1522.4850669870002,1507328.0,98.79,-0.7699999809265137
100.04,1.9600000381469727,84.66,-0.3400000035762787,996.0,0.017808398231863976,0.2109781950712204,2.0569863319396973,-0.028622960671782494,0.06911946833133698,0.7112503349781036,93.0,23808.0,1538.9652526970003,1523712.0,89.51,-0.10000000149011612
105.89,1.559999942779541,88.64,-0.6000000238418579,993.0,0.021683603525161743,0.2328287810087204,2.025174140930176,-0.02820814587175846,0.09515517950057983,0.6496772468090057,94.0,24064.0,1555.4986979650002,1540096.0,89.23,-0.28999999165534973
103.26,2.0299999713897705,90.4,-0.28999999165534973,997.0,0.01996888406574726,0.2277628630399704,2.0528173446655273,-0.02823772467672825,0.08483145385980606,0.6744056940078735,95.0,24320.0,1571.9607252530004,1556480.0,92.49,-0.800000011920929
97.47,1.909999966621399,91.62,-0.699999988079071,997.0,0.01786178909242153,0.2119140625,2.071293830871582,-0.02570233680307865,0.06713169068098068,0.7045728266239166,96.0,24576.0,1588.4342807920002,1572864.0,94.65,-0.7099999785423279
104.1,2.309999942779541,93.73,-0.949999988079071,995.0,0.018709992989897728,0.2242635041475296,2.04087233543396,-0.029461583122611046,0.07584882527589798,0.7106221914291382,97.0,24832.0,1604.9378490549998,1589248.0,93.4,-0.6899999976158142
93.15,1.6699999570846558,96.82,-0.9800000190734863,985.0,0.022000787779688835,0.2348836213350296,2.025040864944458,-0.029628021642565727,0.08217781037092209,0.6967973411083221,98.0,25088.0,1621.5962901250005,1605632.0,96.42,-0.47999998927116394
96.79,1.7899999618530273,93.33,-0.5899999737739563,995.0,0.02046120911836624,0.2423909455537796,2.0058791637420654,-0.029009724035859108,0.06498973816633224,0.7408215999603271,99.0,25344.0,1638.091997822,1622016.0,88.98,-0.49000000953674316
104.17,1.8300000429153442,91.78,-0.10000000149011612,988.0,0.022155052050948143,0.2457275390625,2.0063931941986084,-0.02752983383834362,0.08426777273416519,0.637144148349762,100.0,25600.0,1654.7101380610002,1638400.0,90.34,-0.4699999988079071
106.46,2.0,87.67,-0.5799999833106995,996.0,0.022881411015987396,0.2633463442325592,2.0476012229919434,-0.02538277953863144,0.08293306827545166,0.6832006573677063,101.0,25856.0,1671.1830192830002,1654784.0,107.84,-0.4000000059604645
99.56,1.7300000190734863,89.06,-0.8199999928474426,984.0,0.02160794474184513,0.2468465119600296,2.040532350540161,-0.028286317363381386,0.07917790859937668,0.7093107402324677,102.0,26112.0,1687.8604235829998,1671168.0,98.4,-0.8199999928474426
108.53,1.690000057220459,100.85,-0.7400000095367432,1005.0,0.022565403953194618,0.2430012971162796,2.0207016468048096,-0.02711549587547779,0.08685735613107681,0.6995096206665039,103.0,26368.0,1704.1923694739999,1687552.0,100.66,-0.6000000238418579
100.57,1.8700000047683716,94.7,-0.9900000095367432,989.0,0.020069755613803864,0.2325642853975296,1.9940195083618164,-0.030386244878172874,0.09601959586143494,0.6718462407588959,104.0,26624.0,1720.8274078590002,1703936.0,94.55,-0.25999999046325684
101.2,1.8600000143051147,90.73,-0.6600000262260437,997.0,0.021912023425102234,0.2400309294462204,1.981203556060791,-0.03151310235261917,0.09164520353078842,0.7438510656356812,105.0,26880.0,1737.2959671190001,1720320.0,104.91,-0.5899999737739563
107.33,2.009999990463257,105.63,-0.6700000166893005,987.0,0.023894598707556725,0.2605794370174408,1.9572900533676147,-0.02965547889471054,0.08213529735803604,0.6894640624523163,106.0,27136.0,1753.9333157709998,1736704.0,91.33,-0.33000001311302185
102.67,1.6399999856948853,96.11,-0.7300000190734863,997.0,0.02390301786363125,0.2481689453125,1.973616123199463,-0.02936381660401821,0.10793287307024002,0.6866557598114014,107.0,27392.0,1770.400619299,1753088.0,91.57,-0.7200000286102295
108.72,2.0399999618530273,96.88,-0.800000011920929,987.0,0.0205062385648489,0.2328287810087204,1.9810595512390137,-0.030814463272690773,0.09244226664304733,0.6628434658050537,108.0,27648.0,1787.0359750880007,1769472.0,87.96,0.1899999976158142
93.81,1.7799999713897705,93.74,-0.4399999976158142,989.0,0.018926506862044334,0.2177530974149704,1.941934585571289,-0.029512135311961174,0.07589225471019745,0.7305309772491455,109.0,27904.0,1803.6306767020005,1785856.0,90.34,-0.3499999940395355
