eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,test_eplenmean,test_eprewmean
90.37,1.3799999952316284,87.09,-0.6100000143051147,991.0,0.014179046265780926,0.1877848356962204,2.356515884399414,-0.025665534660220146,0.07263953238725662,0.5254572033882141,50.0,12800.0,833.8885156180004,819200.0,81.52,-0.27000001072883606
87.24,1.5,84.53,-0.6100000143051147,989.0,0.015740899369120598,0.2073160856962204,2.3167176246643066,-0.022687837481498718,0.08572003245353699,0.5494037568569183,51.0,13056.0,850.4805087960012,835584.0,83.31,-0.019999999552965164
88.22,1.3700000047683716,86.33,0.6100000143051147,991.0,0.01532794814556837,0.19854736328125,2.313001871109009,-0.02443738281726837,0.09399956464767456,0.472603976726532,52.0,13312.0,867.0420251020005,851968.0,80.15,0.1599999964237213
94.27,1.5299999713897705,86.97,-0.009999999776482582,986.0,0.017781466245651245,0.2167154997587204,2.2717745304107666,-0.025132574141025543,0.08819978684186935,0.54994797706604,53.0,13568.0,883.7010963820012,868352.0,85.61,0.03999999910593033
86.82,1.4500000476837158,88.68,-0.029999999329447746,995.0,0.016450833529233932,0.2103271484375,2.2294230461120605,-0.025492817163467407,0.1026596650481224,0.505787581205368,54.0,13824.0,900.1970876280011,884736.0,84.43,0.11999999731779099
89.99,1.5299999713897705,80.66,-0.1899999976158142,987.0,0.017038069665431976,0.2154744416475296,2.2124576568603516,-0.02706708014011383,0.08151859790086746,0.576526403427124,55.0,14080.0,916.8251570050015,901120.0,86.11,0.14000000059604645
89.13,1.7599999904632568,86.33,-0.20000000298023224,998.0,0.01867290772497654,0.21600341796875,2.200336217880249,-0.02605769783258438,0.07793363928794861,0.5552006363868713,56.0,14336.0,933.2792207110015,917504.0,85.12,-0.009999999776482582
89.53,1.649999976158142,80.19,0.20000000298023224,981.0,0.01985032670199871,0.2423299103975296,2.152923345565796,-0.02501194179058075,0.08266869932413101,0.5280831456184387,57.0,14592.0,950.0072002960005,933888.0,80.87,0.09000000357627869
87.34,1.309999942779541,88.57,0.30000001192092896,988.0,0.017976317554712296,0.22271728515625,2.1761903762817383,-0.02399027906358242,0.08785580843687057,0.5476517379283905,58.0,14848.0,966.6112031370012,950272.0,89.25,0.4099999964237213
98.14,1.75,82.57,0.25999999046325684,986.0,0.019135627895593643,0.2331339567899704,2.16536021232605,-0.02597099542617798,0.08212969452142715,0.5324337482452393,59.0,15104.0,983.2575921120006,966656.0,83.49,0.05999999865889549
92.38,1.5800000429153442,78.85,-0.18000000715255737,991.0,0.02059847302734852,0.23699951171875,2.196836233139038,-0.024779751896858215,0.09027770906686783,0.49853986501693726,60.0,15360.0,999.8151400719998,983040.0,83.08,-0.12999999523162842
91.5,1.899999976158142,82.83,0.27000001072883606,980.0,0.01773860491812229,0.223388671875,2.1924142837524414,-0.027011573314666748,0.06945981830358505,0.6085838973522186,61.0,15616.0,1016.5661755600013,999424.0,82.09,0.3400000035762787
